attendance_id,beneficiary_id,program_id,visit_date,present,session_type
3641,368,1,2026-03-05,True,Workshop
3642,368,1,2025-10-21,False,Class
3643,368,1,2026-05-04,True,Counselling
3644,368,1,2026-04-10,True,Workshop
3645,368,1,2025-12-20,True,Class
3646,368,1,2025-10-15,True,Workshop
3647,368,1,2025-12-18,True,Workshop
3648,368,1,2025-11-14,False,Workshop
3649,368,1,2026-04-02,True,Workshop
3650,368,1,2026-04-09,True,Counselling
3651,368,1,2025-12-17,False,Class
3652,368,1,2025-12-16,False,Class
3653,369,1,2025-12-18,True,Class
3654,369,1,2025-12-31,True,Class
3655,369,1,2026-05-03,False,Class
3656,369,1,2026-04-27,True,Class
3657,369,1,2025-10-14,True,Counselling
3658,369,1,2025-12-11,False,Workshop
3659,369,1,2026-01-26,True,Workshop
3660,369,1,2025-11-05,True,Class
3661,369,1,2025-11-30,True,Workshop
3662,369,1,2025-11-14,True,Class
3663,369,1,2026-01-21,False,Class
3664,369,1,2026-05-11,True,Workshop
3665,369,1,2026-02-10,True,Class
3666,369,1,2026-04-15,True,Workshop
3667,370,3,2026-05-22,True,Class
3668,370,3,2026-02-21,True,Workshop
3669,370,3,2025-12-05,True,Workshop
3670,370,3,2026-01-11,True,Counselling
3671,370,3,2025-10-16,True,Class
3672,370,3,2025-12-09,True,Class
3673,371,2,2026-06-09,True,Workshop
3674,371,2,2025-11-04,True,Class
3675,371,2,2026-03-15,False,Class
3676,371,2,2025-10-25,True,Workshop
3677,371,2,2026-03-07,True,Workshop
3678,371,2,2026-02-03,True,Class
3679,371,2,2026-04-26,True,Workshop
3680,371,2,2025-12-26,False,Class
3681,371,2,2025-11-01,False,Class
3682,371,2,2025-11-09,True,Counselling
3683,371,2,2026-01-28,True,Counselling
3684,371,2,2026-05-02,True,Counselling
3685,371,2,2025-10-09,True,Class
3686,372,1,2025-12-19,True,Workshop
3687,372,1,2026-01-31,True,Counselling
3688,372,1,2025-12-10,True,Counselling
3689,372,1,2025-10-17,True,Workshop
3690,372,1,2026-06-03,True,Class
3691,373,1,2026-04-14,True,Workshop
3692,373,1,2026-06-12,True,Workshop
3693,373,1,2025-11-28,True,Class
3694,373,1,2025-11-29,True,Counselling
3695,373,1,2026-01-24,True,Class
3696,373,1,2025-12-28,False,Counselling
3697,373,1,2025-12-29,False,Workshop
3698,373,1,2025-12-19,False,Workshop
3699,373,1,2025-10-22,True,Counselling
3700,373,1,2026-02-07,True,Workshop
3701,373,1,2026-01-01,False,Workshop
3702,373,1,2025-10-20,True,Workshop
3703,373,1,2026-01-26,True,Class
3704,373,1,2026-05-07,True,Counselling
3705,374,1,2026-04-29,False,Workshop
3706,374,1,2025-10-30,True,Workshop
3707,374,1,2025-12-05,True,Workshop
3708,374,1,2025-11-18,True,Class
3709,374,1,2026-06-02,False,Workshop
3710,374,1,2025-12-13,True,Workshop
3711,374,1,2026-05-11,True,Class
3712,374,1,2025-10-14,False,Workshop
3713,374,1,2025-10-29,False,Workshop
3714,374,1,2025-12-07,False,Workshop
3715,374,1,2025-10-12,False,Workshop
3716,374,1,2026-03-11,True,Workshop
3717,374,1,2025-12-24,False,Class
3718,374,1,2025-12-09,True,Class
3719,374,1,2026-04-18,True,Counselling
3720,375,3,2025-10-13,True,Workshop
3721,375,3,2026-01-23,False,Workshop
3722,375,3,2025-12-30,True,Class
3723,375,3,2026-03-04,True,Workshop
3724,375,3,2026-05-16,False,Workshop
3725,375,3,2025-10-24,False,Class
3726,375,3,2026-04-22,True,Workshop
3727,376,1,2025-10-28,True,Counselling
3728,376,1,2026-03-06,False,Class
3729,376,1,2025-10-14,False,Class
3730,376,1,2025-12-17,True,Workshop
3731,376,1,2026-01-18,True,Workshop
3732,376,1,2025-12-04,True,Counselling
3733,376,1,2026-03-02,True,Class
3734,376,1,2026-02-27,True,Workshop
3735,376,1,2026-04-11,True,Workshop
3736,376,1,2026-03-24,True,Counselling
3737,376,1,2026-05-19,True,Class
3738,376,1,2026-06-07,True,Class
3739,377,1,2025-11-06,True,Workshop
3740,377,1,2025-10-17,True,Class
3741,377,1,2025-12-04,True,Class
3742,377,1,2026-03-26,True,Workshop
3743,377,1,2026-01-04,True,Counselling
3744,377,1,2025-10-24,False,Workshop
3745,377,1,2026-03-18,True,Workshop
3746,377,1,2026-03-27,True,Counselling
3747,377,1,2026-05-03,True,Class
3748,378,1,2026-05-13,False,Class
3749,378,1,2026-01-20,False,Counselling
3750,378,1,2026-04-02,True,Class
3751,378,1,2025-12-25,True,Workshop
3752,378,1,2026-05-19,True,Class
3753,378,1,2025-10-30,False,Workshop
3754,378,1,2026-03-07,False,Class
3755,378,1,2025-11-28,True,Counselling
3756,378,1,2025-12-18,True,Workshop
3757,378,1,2026-01-14,True,Workshop
3758,379,3,2025-10-07,False,Counselling
3759,379,3,2026-01-18,True,Workshop
3760,379,3,2026-05-22,True,Class
3761,379,3,2026-04-28,True,Counselling
3762,380,1,2025-12-21,False,Class
3763,380,1,2026-05-15,True,Counselling
3764,380,1,2026-03-22,True,Counselling
3765,380,1,2025-11-22,True,Workshop
3766,380,1,2026-01-09,False,Class
3767,380,1,2026-01-04,False,Class
3768,380,1,2026-03-11,True,Class
3769,380,1,2026-02-01,True,Counselling
3770,381,1,2026-02-07,True,Class
3771,381,1,2026-05-30,True,Counselling
3772,381,1,2026-03-26,True,Workshop
3773,381,1,2026-02-22,True,Class
3774,382,1,2025-12-03,False,Counselling
3775,382,1,2026-05-23,True,Counselling
3776,382,1,2026-06-04,True,Counselling
3777,382,1,2026-06-10,True,Workshop
3778,382,1,2026-03-07,True,Workshop
3779,382,1,2026-03-07,False,Class
3780,382,1,2025-12-17,True,Counselling
3781,382,1,2026-03-08,True,Workshop
3782,383,3,2026-02-01,False,Workshop
3783,383,3,2025-12-13,True,Class
3784,383,3,2025-10-14,True,Counselling
3785,383,3,2026-04-07,True,Workshop
3786,383,3,2026-04-01,True,Class
3787,383,3,2025-10-22,False,Counselling
3788,383,3,2026-05-22,True,Counselling
3789,383,3,2025-10-26,True,Class
3790,383,3,2025-11-17,True,Class
3791,383,3,2026-04-11,True,Class
3792,383,3,2026-03-09,True,Class
3793,383,3,2026-01-17,True,Class
3794,383,3,2025-11-03,True,Class
3795,383,3,2025-12-09,True,Counselling
3796,383,3,2025-11-18,True,Counselling
3797,383,3,2026-05-25,True,Counselling
3798,384,3,2025-10-08,False,Counselling
3799,384,3,2025-11-01,True,Counselling
3800,384,3,2026-05-16,True,Class
3801,384,3,2025-12-14,True,Class
3802,384,3,2025-10-20,True,Class
3803,384,3,2026-05-20,True,Class
3804,384,3,2026-02-22,True,Class
3805,384,3,2026-05-31,True,Workshop
3806,384,3,2026-03-22,True,Workshop
3807,384,3,2025-11-15,True,Counselling
3808,384,3,2026-02-06,True,Workshop
3809,384,3,2026-03-31,True,Workshop
3810,384,3,2026-04-26,True,Class
3811,384,3,2026-04-28,True,Workshop
3812,385,1,2025-10-31,True,Counselling
3813,385,1,2026-05-12,True,Class
3814,385,1,2026-04-26,True,Class
3815,385,1,2026-05-02,False,Counselling
3816,385,1,2025-11-10,True,Counselling
3817,385,1,2026-02-27,True,Class
3818,386,2,2026-04-09,True,Counselling
3819,386,2,2026-04-12,True,Counselling
3820,386,2,2025-10-28,True,Workshop
3821,386,2,2025-12-01,True,Class
3822,386,2,2026-05-28,True,Workshop
3823,386,2,2026-03-16,True,Counselling
3824,386,2,2025-12-01,False,Class
3825,386,2,2025-12-22,False,Class
3826,386,2,2025-12-04,True,Workshop
3827,386,2,2026-01-13,True,Counselling
3828,387,2,2026-01-08,True,Counselling
3829,387,2,2026-04-06,True,Workshop
3830,387,2,2026-03-13,False,Workshop
3831,387,2,2026-02-05,True,Workshop
3832,387,2,2026-03-24,True,Class
3833,387,2,2026-01-13,True,Class
3834,387,2,2025-12-18,True,Workshop
3835,387,2,2026-02-13,False,Workshop
3836,387,2,2025-10-19,False,Workshop
3837,387,2,2025-11-02,False,Workshop
3838,387,2,2026-05-04,True,Counselling
3839,387,2,2025-12-02,False,Workshop
3840,387,2,2025-10-12,True,Class
3841,387,2,2025-11-23,True,Workshop
3842,388,2,2026-05-05,False,Workshop
3843,388,2,2026-06-09,False,Counselling
3844,388,2,2025-10-24,True,Class
3845,388,2,2026-01-12,True,Class
3846,388,2,2026-05-19,True,Workshop
3847,388,2,2026-02-12,True,Workshop
3848,388,2,2026-03-18,True,Class
3849,388,2,2026-02-05,False,Class
3850,388,2,2026-03-27,True,Class
3851,388,2,2026-04-25,False,Counselling
3852,388,2,2025-12-09,False,Workshop
3853,388,2,2026-02-21,True,Workshop
3854,388,2,2025-10-07,True,Workshop
3855,388,2,2025-10-09,True,Class
3856,389,3,2025-12-14,False,Counselling
3857,389,3,2026-03-30,True,Class
3858,389,3,2026-01-31,False,Class
3859,389,3,2026-02-26,False,Class
3860,389,3,2025-10-11,True,Counselling
3861,389,3,2026-05-03,True,Counselling
3862,389,3,2026-03-25,False,Counselling
3863,389,3,2026-05-12,True,Counselling
3864,389,3,2026-04-01,True,Counselling
3865,390,2,2025-11-18,True,Workshop
3866,390,2,2026-01-19,False,Class
3867,390,2,2026-06-08,False,Workshop
3868,390,2,2026-02-26,True,Class
3869,390,2,2025-10-14,True,Counselling
3870,390,2,2026-04-14,True,Counselling
3871,390,2,2025-10-21,False,Workshop
3872,390,2,2026-01-21,True,Counselling
3873,390,2,2025-11-21,True,Counselling
3874,391,1,2025-10-25,True,Workshop
3875,391,1,2025-11-24,True,Counselling
3876,391,1,2026-01-12,True,Class
3877,391,1,2026-02-07,False,Class
3878,391,1,2026-03-24,True,Workshop
3879,391,1,2025-12-02,True,Counselling
3880,391,1,2026-03-22,True,Counselling
3881,392,3,2026-02-14,True,Class
3882,392,3,2026-02-17,False,Class
3883,392,3,2025-11-22,True,Counselling
3884,392,3,2026-05-07,True,Class
3885,392,3,2026-02-11,True,Class
3886,392,3,2026-01-01,True,Workshop
3887,392,3,2026-03-13,False,Counselling
3888,392,3,2026-05-06,True,Workshop
3889,392,3,2026-02-08,True,Counselling
3890,392,3,2025-10-29,True,Counselling
3891,392,3,2026-04-25,True,Workshop
3892,393,2,2026-05-28,True,Counselling
3893,393,2,2025-11-20,True,Class
3894,393,2,2025-11-22,False,Workshop
3895,393,2,2025-12-15,True,Workshop
3896,393,2,2026-04-07,True,Class
3897,393,2,2026-03-29,True,Class
3898,393,2,2025-12-28,False,Class
3899,393,2,2026-03-10,False,Class
3900,393,2,2026-02-18,False,Counselling
3901,393,2,2026-05-03,False,Workshop
3902,393,2,2026-05-16,True,Workshop
3903,393,2,2026-04-03,True,Counselling
3904,393,2,2026-01-08,False,Workshop
3905,393,2,2026-05-02,True,Workshop
3906,393,2,2025-10-11,True,Class
3907,394,3,2025-11-02,True,Counselling
3908,394,3,2026-02-10,True,Class
3909,394,3,2026-03-24,False,Counselling
3910,394,3,2026-06-06,False,Counselling
3911,395,2,2026-03-03,True,Workshop
3912,395,2,2026-01-07,True,Counselling
3913,395,2,2026-04-01,True,Counselling
3914,395,2,2025-12-01,True,Counselling
3915,395,2,2026-05-29,True,Workshop
3916,395,2,2026-05-27,True,Class
3917,395,2,2026-05-05,True,Counselling
3918,395,2,2026-05-02,True,Class
3919,395,2,2025-12-01,True,Workshop
3920,396,3,2026-05-23,False,Workshop
3921,396,3,2025-12-02,True,Workshop
3922,396,3,2026-03-02,True,Counselling
3923,396,3,2026-02-26,False,Counselling
3924,396,3,2026-05-04,True,Class
3925,396,3,2026-02-18,True,Class
3926,396,3,2025-11-29,True,Class
3927,396,3,2026-04-12,True,Counselling
3928,396,3,2025-12-20,True,Class
3929,397,1,2025-11-09,True,Workshop
3930,397,1,2026-06-02,True,Class
3931,397,1,2025-11-30,True,Class
3932,397,1,2025-10-11,True,Counselling
3933,397,1,2026-03-23,True,Workshop
3934,397,1,2025-12-01,False,Class
3935,397,1,2026-02-02,True,Workshop
3936,397,1,2026-06-06,False,Counselling
3937,397,1,2026-05-26,True,Class
3938,397,1,2026-01-13,True,Class
3939,397,1,2026-04-15,False,Class
3940,397,1,2026-03-15,True,Counselling
3941,397,1,2025-10-30,True,Counselling
3942,397,1,2025-10-25,True,Workshop
3943,398,3,2026-05-05,True,Counselling
3944,398,3,2025-12-04,True,Workshop
3945,398,3,2026-01-21,True,Counselling
3946,398,3,2026-03-05,True,Class
3947,398,3,2025-12-01,True,Workshop
3948,398,3,2026-04-23,True,Workshop
3949,398,3,2026-03-04,True,Counselling
3950,399,2,2026-02-17,True,Workshop
3951,399,2,2026-01-09,False,Class
3952,399,2,2026-04-26,True,Class
3953,399,2,2026-03-05,True,Counselling
3954,399,2,2025-10-17,True,Class
3955,399,2,2025-11-30,True,Counselling
3956,399,2,2025-12-22,True,Counselling
3957,399,2,2025-11-15,True,Workshop
3958,400,1,2026-05-30,True,Counselling
3959,400,1,2025-10-28,True,Class
3960,400,1,2026-02-02,True,Workshop
3961,400,1,2026-06-09,True,Class
3962,400,1,2025-11-04,True,Class
3963,400,1,2026-02-05,False,Counselling
3964,400,1,2026-03-21,False,Workshop
3965,400,1,2026-01-09,True,Workshop
3966,400,1,2026-02-10,True,Counselling
3967,400,1,2025-11-05,True,Class
3968,400,1,2026-01-06,True,Class
3969,401,3,2026-01-05,True,Class
3970,401,3,2025-10-13,True,Class
3971,401,3,2026-03-27,False,Workshop
3972,401,3,2025-12-08,True,Class
3973,402,1,2026-03-10,True,Counselling
3974,402,1,2026-04-25,False,Counselling
3975,402,1,2025-10-31,True,Class
3976,402,1,2026-04-02,False,Counselling
3977,403,2,2026-03-28,True,Class
3978,403,2,2026-03-27,True,Workshop
3979,403,2,2026-02-16,True,Class
3980,403,2,2025-10-20,True,Workshop
3981,404,1,2026-06-09,True,Class
3982,404,1,2025-12-09,True,Workshop
3983,404,1,2025-11-02,True,Workshop
3984,404,1,2026-06-07,False,Class
3985,404,1,2025-12-07,True,Class
3986,404,1,2026-05-27,False,Counselling
3987,405,3,2026-06-05,True,Workshop
3988,405,3,2026-02-22,False,Workshop
3989,405,3,2026-04-29,True,Counselling
3990,405,3,2025-10-26,True,Counselling
3991,405,3,2026-05-27,True,Counselling
3992,405,3,2026-04-01,False,Class
3993,405,3,2025-11-19,True,Class
3994,405,3,2025-12-23,True,Class
3995,405,3,2026-04-13,False,Class
3996,405,3,2025-12-28,True,Counselling
3997,406,1,2026-01-20,False,Class
3998,406,1,2025-12-11,True,Workshop
3999,406,1,2026-03-11,True,Counselling
4000,406,1,2026-03-10,False,Workshop
4001,406,1,2026-01-24,True,Workshop
4002,406,1,2025-12-26,True,Counselling
4003,406,1,2026-01-22,True,Workshop
4004,406,1,2025-12-06,True,Workshop
4005,406,1,2026-04-29,False,Workshop
4006,406,1,2026-02-13,True,Workshop
4007,407,3,2025-11-16,False,Counselling
4008,407,3,2026-01-25,False,Workshop
4009,407,3,2025-10-09,False,Class
4010,407,3,2026-01-09,True,Class
4011,407,3,2026-03-19,True,Counselling
4012,407,3,2026-02-13,False,Counselling
4013,408,2,2026-05-01,True,Workshop
4014,408,2,2026-02-03,True,Counselling
4015,408,2,2026-03-17,True,Counselling
4016,408,2,2026-05-08,True,Counselling
4017,408,2,2026-03-03,True,Workshop
4018,408,2,2025-10-30,True,Counselling
4019,408,2,2026-01-24,True,Counselling
4020,408,2,2026-05-17,True,Workshop
4021,408,2,2025-10-16,True,Counselling
4022,408,2,2026-04-15,True,Workshop
4023,408,2,2026-05-14,True,Counselling
4024,408,2,2025-11-10,True,Counselling
4025,408,2,2025-10-16,False,Counselling
4026,408,2,2025-12-26,False,Class
4027,409,3,2026-03-15,False,Counselling
4028,409,3,2025-12-02,True,Class
4029,409,3,2025-12-31,False,Class
4030,409,3,2025-11-11,True,Counselling
4031,409,3,2026-06-12,True,Workshop
4032,409,3,2026-05-07,True,Counselling
4033,409,3,2025-10-12,True,Class
4034,409,3,2025-12-01,False,Workshop
4035,409,3,2025-11-13,True,Counselling
4036,409,3,2025-12-31,True,Class
4037,409,3,2026-06-06,True,Class
4038,409,3,2026-03-29,True,Class
4039,409,3,2026-04-26,True,Class
4040,410,2,2026-02-17,True,Workshop
4041,410,2,2025-10-14,True,Counselling
4042,410,2,2026-03-01,True,Counselling
4043,410,2,2026-01-11,True,Workshop
4044,410,2,2026-03-05,True,Class
4045,410,2,2026-03-27,False,Counselling
4046,410,2,2026-01-13,False,Counselling
4047,410,2,2026-01-06,True,Counselling
4048,411,1,2026-06-04,False,Workshop
4049,411,1,2026-03-15,True,Workshop
4050,411,1,2025-12-15,False,Workshop
4051,411,1,2025-12-02,True,Workshop
4052,411,1,2025-12-18,True,Counselling
4053,411,1,2026-02-07,True,Workshop
4054,411,1,2026-06-03,False,Class
4055,411,1,2026-02-11,True,Counselling
4056,411,1,2026-05-20,True,Class
4057,411,1,2025-12-09,True,Workshop
4058,411,1,2026-03-07,True,Class
4059,412,3,2026-02-12,True,Workshop
4060,412,3,2026-03-25,False,Class
4061,412,3,2026-01-06,False,Class
4062,412,3,2026-06-10,True,Counselling
4063,412,3,2025-11-04,True,Counselling
4064,412,3,2026-02-19,True,Counselling
4065,412,3,2026-04-27,False,Workshop
4066,412,3,2025-12-16,False,Counselling
4067,412,3,2025-12-27,True,Workshop
4068,412,3,2026-01-14,True,Counselling
4069,412,3,2026-01-31,False,Class
4070,412,3,2025-10-25,False,Workshop
4071,412,3,2025-11-06,True,Class
4072,413,1,2026-01-10,True,Workshop
4073,413,1,2026-05-15,True,Class
4074,413,1,2026-04-23,False,Workshop
4075,413,1,2026-04-10,True,Workshop
4076,413,1,2025-11-26,True,Workshop
4077,413,1,2026-06-01,True,Class
4078,413,1,2026-04-16,True,Counselling
4079,413,1,2026-01-14,False,Class
4080,414,1,2026-02-19,True,Class
4081,414,1,2026-05-01,True,Class
4082,414,1,2025-12-05,True,Workshop
4083,414,1,2026-02-05,True,Counselling
4084,414,1,2026-02-22,True,Counselling
4085,414,1,2026-01-29,True,Counselling
4086,414,1,2026-01-24,True,Workshop
4087,414,1,2026-02-11,True,Workshop
4088,414,1,2026-02-21,False,Class
4089,414,1,2026-05-27,True,Workshop
4090,414,1,2025-10-31,True,Workshop
4091,414,1,2026-03-02,True,Class
4092,414,1,2026-05-13,True,Class
4093,414,1,2026-05-21,True,Counselling
4094,414,1,2026-04-23,False,Counselling
4095,415,1,2026-03-09,True,Workshop
4096,415,1,2026-05-26,True,Counselling
4097,415,1,2026-02-27,True,Counselling
4098,415,1,2026-06-02,True,Class
4099,415,1,2026-05-06,True,Class
4100,415,1,2025-12-03,False,Class
4101,415,1,2026-03-09,True,Counselling
4102,415,1,2025-11-23,True,Class
4103,415,1,2026-01-29,True,Counselling
4104,415,1,2026-01-28,True,Workshop
4105,415,1,2025-10-30,True,Workshop
4106,415,1,2025-10-20,True,Workshop
4107,416,3,2026-04-19,True,Counselling
4108,416,3,2026-02-11,False,Workshop
4109,416,3,2026-04-19,True,Class
4110,416,3,2026-03-05,True,Class
4111,416,3,2025-12-24,True,Counselling
4112,416,3,2026-05-06,True,Workshop
4113,416,3,2026-02-01,True,Counselling
4114,416,3,2026-05-01,True,Counselling
4115,416,3,2025-12-02,False,Counselling
4116,416,3,2026-03-12,True,Workshop
4117,416,3,2026-02-28,True,Workshop
4118,416,3,2026-06-02,True,Workshop
4119,416,3,2026-06-05,True,Counselling
4120,416,3,2025-12-09,True,Workshop
4121,416,3,2026-02-17,True,Counselling
4122,416,3,2025-10-23,True,Workshop
4123,417,1,2025-10-12,False,Counselling
4124,417,1,2025-11-01,True,Class
4125,417,1,2026-01-10,True,Workshop
4126,417,1,2025-11-27,True,Workshop
4127,417,1,2026-01-10,True,Workshop
4128,417,1,2026-05-27,True,Counselling
4129,417,1,2025-10-27,True,Counselling
4130,417,1,2026-06-02,True,Workshop
4131,417,1,2026-03-04,True,Workshop
4132,417,1,2025-12-28,True,Workshop
4133,417,1,2025-11-10,True,Workshop
4134,417,1,2025-11-06,False,Counselling
4135,417,1,2026-02-08,False,Counselling
4136,418,2,2025-12-17,True,Workshop
4137,418,2,2026-03-18,True,Counselling
4138,418,2,2026-02-07,True,Counselling
4139,418,2,2026-01-31,True,Workshop
4140,418,2,2026-01-02,True,Workshop
4141,418,2,2025-11-01,True,Counselling
4142,418,2,2026-02-01,True,Workshop
4143,418,2,2025-10-18,True,Class
4144,418,2,2026-01-19,True,Workshop
4145,418,2,2025-10-07,True,Class
4146,418,2,2025-11-13,True,Counselling
4147,418,2,2025-12-21,False,Workshop
4148,418,2,2026-04-06,False,Counselling
4149,419,2,2026-04-25,True,Counselling
4150,419,2,2026-03-29,True,Counselling
4151,419,2,2025-12-19,True,Counselling
4152,419,2,2026-01-25,True,Class
4153,419,2,2025-11-20,False,Counselling
4154,419,2,2026-01-30,True,Class
4155,419,2,2025-12-09,True,Counselling
4156,419,2,2026-04-10,True,Counselling
4157,419,2,2025-11-22,True,Class
4158,419,2,2025-10-28,False,Workshop
4159,419,2,2026-04-11,False,Workshop
4160,419,2,2025-12-11,True,Counselling
4161,419,2,2026-02-15,True,Class
4162,419,2,2026-04-08,True,Workshop
4163,420,1,2025-10-08,False,Counselling
4164,420,1,2026-03-04,True,Class
4165,420,1,2026-04-25,True,Workshop
4166,420,1,2026-02-16,True,Counselling
4167,420,1,2026-01-18,False,Class
4168,421,1,2026-05-30,False,Counselling
4169,421,1,2026-02-07,True,Workshop
4170,421,1,2026-02-21,False,Workshop
4171,421,1,2026-05-13,True,Class
4172,421,1,2026-05-12,True,Class
4173,421,1,2026-06-02,True,Workshop
4174,421,1,2026-05-16,True,Class
4175,421,1,2025-11-24,True,Counselling
4176,422,2,2026-02-24,True,Class
4177,422,2,2025-10-27,True,Class
4178,422,2,2026-05-15,True,Counselling
4179,422,2,2025-12-10,True,Workshop
4180,422,2,2026-02-22,True,Class
4181,422,2,2026-04-17,True,Counselling
4182,422,2,2026-03-14,True,Class
4183,422,2,2026-06-07,True,Class
4184,422,2,2026-04-30,False,Class
4185,422,2,2026-01-25,True,Class
4186,422,2,2026-05-20,True,Workshop
4187,422,2,2026-05-12,True,Class
4188,422,2,2025-11-08,False,Class
4189,422,2,2026-04-12,False,Counselling
4190,423,2,2025-10-27,True,Class
4191,423,2,2026-04-02,True,Class
4192,423,2,2026-04-12,True,Workshop
4193,423,2,2026-01-15,False,Workshop
4194,423,2,2026-04-19,True,Class
4195,423,2,2025-11-08,True,Workshop
4196,424,3,2026-02-19,False,Class
4197,424,3,2025-12-05,False,Counselling
4198,424,3,2025-12-02,False,Class
4199,424,3,2026-01-25,True,Class
4200,424,3,2025-10-30,False,Workshop
4201,424,3,2025-11-22,True,Workshop
4202,424,3,2026-06-07,False,Counselling
4203,424,3,2026-01-06,False,Workshop
4204,424,3,2026-01-08,True,Workshop
4205,424,3,2026-05-07,True,Counselling
4206,424,3,2025-11-10,False,Class
4207,424,3,2025-11-23,False,Class
4208,424,3,2026-04-18,True,Workshop
4209,424,3,2026-03-01,True,Class
4210,424,3,2025-12-11,True,Class
4211,425,2,2026-01-10,False,Class
4212,425,2,2025-12-19,True,Counselling
4213,425,2,2025-12-16,True,Workshop
4214,425,2,2025-12-12,True,Workshop
4215,425,2,2026-01-17,True,Workshop
4216,425,2,2026-03-07,True,Workshop
4217,425,2,2026-02-21,False,Workshop
4218,425,2,2026-05-21,False,Workshop
4219,425,2,2026-03-15,True,Workshop
4220,425,2,2026-03-11,True,Workshop
4221,426,1,2026-04-30,True,Counselling
4222,426,1,2025-12-29,True,Class
4223,426,1,2026-03-07,True,Class
4224,426,1,2025-11-30,True,Class
4225,426,1,2025-12-13,True,Class
4226,426,1,2026-01-06,True,Workshop
4227,427,3,2026-01-29,True,Workshop
4228,427,3,2026-05-05,True,Class
4229,427,3,2025-11-05,False,Workshop
4230,427,3,2025-11-02,True,Class
4231,427,3,2026-02-28,True,Class
4232,428,2,2026-05-26,True,Class
4233,428,2,2026-01-05,True,Counselling
4234,428,2,2025-12-27,True,Workshop
4235,428,2,2026-01-23,False,Workshop
4236,428,2,2025-10-26,True,Class
4237,428,2,2026-06-08,True,Counselling
4238,428,2,2025-12-12,True,Class
4239,428,2,2025-11-27,True,Workshop
4240,428,2,2025-11-15,True,Counselling
4241,428,2,2026-05-12,False,Counselling
4242,428,2,2025-11-30,True,Counselling
4243,428,2,2026-04-28,True,Counselling
4244,429,2,2026-04-11,True,Workshop
4245,429,2,2025-11-06,True,Workshop
4246,429,2,2026-02-01,True,Counselling
4247,429,2,2026-02-03,True,Workshop
4248,429,2,2026-05-09,True,Class
4249,429,2,2026-02-12,True,Class
4250,430,2,2025-11-04,True,Counselling
4251,430,2,2025-11-24,True,Workshop
4252,430,2,2026-04-11,False,Class
4253,430,2,2025-12-13,True,Counselling
4254,430,2,2026-04-10,True,Counselling
4255,430,2,2026-01-08,True,Class
4256,430,2,2026-03-08,True,Class
4257,431,1,2026-02-15,False,Counselling
4258,431,1,2025-12-01,False,Counselling
4259,431,1,2026-01-25,False,Counselling
4260,431,1,2026-02-13,True,Counselling
4261,431,1,2026-01-16,False,Workshop
4262,431,1,2026-01-29,False,Class
4263,431,1,2026-02-04,False,Class
4264,431,1,2025-11-18,True,Class
4265,432,2,2026-01-10,True,Workshop
4266,432,2,2026-05-14,False,Workshop
4267,432,2,2026-03-08,True,Workshop
4268,432,2,2026-06-06,True,Workshop
4269,432,2,2026-04-23,True,Class
4270,433,2,2025-11-26,True,Workshop
4271,433,2,2025-11-03,True,Counselling
4272,433,2,2025-11-21,True,Workshop
4273,433,2,2026-04-11,True,Class
4274,433,2,2025-10-25,True,Workshop
4275,433,2,2026-04-09,False,Workshop
4276,433,2,2026-02-13,False,Workshop
4277,433,2,2025-10-30,True,Workshop
4278,433,2,2026-05-10,False,Class
4279,433,2,2026-04-11,True,Counselling
4280,434,2,2026-03-29,True,Class
4281,434,2,2026-03-15,False,Workshop
4282,434,2,2025-10-28,False,Class
4283,434,2,2026-01-10,True,Workshop
4284,434,2,2025-11-14,False,Class
4285,435,2,2026-05-26,True,Workshop
4286,435,2,2026-04-24,True,Counselling
4287,435,2,2026-05-01,True,Class
4288,435,2,2026-05-06,True,Class
4289,435,2,2026-06-06,True,Counselling
4290,435,2,2026-01-30,True,Class
4291,435,2,2026-02-18,False,Workshop
4292,435,2,2025-11-20,False,Workshop
4293,435,2,2026-01-04,True,Workshop
4294,435,2,2026-03-10,True,Counselling
4295,435,2,2026-01-14,True,Workshop
4296,436,3,2026-02-08,False,Counselling
4297,436,3,2026-06-03,True,Class
4298,436,3,2025-10-17,False,Workshop
4299,436,3,2025-12-25,False,Counselling
4300,436,3,2025-12-10,True,Class
4301,436,3,2026-05-07,True,Class
4302,436,3,2026-01-06,False,Workshop
4303,436,3,2026-03-04,True,Class
4304,436,3,2026-06-01,True,Class
4305,436,3,2025-10-11,True,Class
4306,436,3,2026-02-25,True,Workshop
4307,436,3,2025-11-20,True,Workshop
4308,436,3,2026-01-23,True,Class
4309,436,3,2026-06-12,True,Class
4310,436,3,2025-11-05,True,Workshop
4311,436,3,2025-12-08,False,Class
4312,437,3,2026-02-13,True,Counselling
4313,437,3,2026-02-06,True,Class
4314,437,3,2025-12-23,False,Workshop
4315,437,3,2026-01-06,True,Workshop
4316,437,3,2025-10-11,True,Counselling
4317,437,3,2026-01-21,True,Counselling
4318,437,3,2025-12-24,True,Counselling
4319,438,1,2025-12-24,True,Counselling
4320,438,1,2025-11-25,True,Class
4321,438,1,2025-11-16,True,Workshop
4322,438,1,2026-02-09,True,Workshop
4323,438,1,2025-10-15,True,Workshop
4324,438,1,2025-10-06,False,Class
4325,439,2,2026-03-28,True,Class
4326,439,2,2025-11-14,True,Counselling
4327,439,2,2026-04-16,True,Class
4328,439,2,2026-02-14,True,Class
